event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff
UFC Fight Night,chidi njokuani,marc-andre barriault,Red,Middleweight,0,Men,KO/TKO,1,3,16,Herb Dean,1,11,11,1,13,13,1,0,0,0,0,0,4,22,10,35,190.5,77.11,203.2,Orthodox,4.04,3.19,0.6,0,0.53,0.67,0.3,0,0,2,2,1,2,2,1,0,0,0,0,0,0,16,7,34,185.42,83.91,187.96,Orthodox,6.19,5.67,0.47,0.25,0.52,0.67,0.1,0.22,1,9,9,0,11,11,0,0,0,0,0,0,4,6,3,1,5.0800000000000125,-6.8,15.23999999999998,-2.15,-2.48,0.13,-0.25,0.01,0,0.1999999999999999,-0.22
UFC 281,michael trizano,seungwoo choi,Red,Featherweight,0,Men,KO/TKO,1,3,291,Kevin MacDonald,2,32,53,0.6,34,55,0.62,0,0,0,0,0,14,11,3,32,180.34,65.77,180.34,Orthodox,3.63,4.4,0.53,0.66,0.5,0.72,0.5,0.36,1,26,73,0.35,26,74,0.35,0,1,0,0,0,12,11,6,31,182.88,65.77,187.96,Orthodox,3.48,3.02,0.38,0.54,0.47,0.69,0,0.87,1,6,-20,0.25,8,-19,0.27,0,-1,0,0,0,2,0,-3,1,-2.54,0,-7.62,0.1499999999999999,1.3800000000000003,0.15,0.12,0.03,0.03,0.5,-0.51
UFC Fight Night,santiago ponzinibbio,michel pereira,Blue,Welterweight,0,Men,Decision - Split,3,3,300,Herb Dean,0,105,220,0.47,106,221,0.48,1,4,0.25,0,0,18,30,7,37,182.88,77.11,185.42,Orthodox,4.9,4.67,0.41,0.3,0.61,0.6,0,0.48,0,110,216,0.5,110,216,0.51,0,0,0,0,0,1,30,11,30,185.42,83.91,185.42,Orthodox,5.15,3.71,0.54,0.55,0.58,0.94,0.7,1.55,0,-5,4,-0.03,-4,5,-0.03,1,4,0.25,0,0,17,0,-4,7,-2.54,-6.8,0,-0.25,0.96,-0.13,-0.25,0.03,-0.34,-0.7,-1.07
UFC Fight Night,davey grant,louis smolka,Red,Bantamweight,0,Men,KO/TKO,3,3,49,Mike Beltran,1,81,197,0.41,84,200,0.42,0,1,0,0,0,35,15,7,38,172.72,61.23,175.26,Orthodox,4.77,3.82,0.42,0.41,0.55,0.61,0.2,1.26,0,71,139,0.51,75,145,0.52,0,3,0,0,0,35,17,9,32,175.26,61.23,172.72,Orthodox,4.67,4.11,0.47,0.35,0.53,0.32,1.8,1.69,1,10,58,-0.1,9,55,-0.1,0,-2,0,0,0,0,-2,-2,6,-2.54,0,2.539999999999992,0.1,-0.29,-0.05,0.06,0.02,0.29,-1.6,-0.43
UFC Fight Night,arnold allen,dan hooker,Red,Featherweight,0,Men,KO/TKO,1,3,153,Daniel Movahedi,0,49,84,0.58,50,85,0.59,0,0,0,0,0,2,19,3,30,172.72,65.77,177.8,Southpaw,3.39,2.91,0.4,0.5,0.61,0.75,0.4,1.02,0,14,49,0.28,14,49,0.29,0,0,0,0,0,0,23,12,34,182.88,70.31,190.5,Switch,5.08,4.76,0.48,0.34,0.51,0.8,0.4,0.79,0,35,35,0.2999999999999999,36,36,0.3,0,0,0,0,0,2,-4,-9,-4,-10.16,-4.54,-12.7,-1.69,-1.85,-0.08,0.1599999999999999,0.1,-0.05,0,0.2299999999999999
UFC 279,jake collier,chris barnett,Blue,Heavyweight,0,Men,KO/TKO,2,3,144,Mark Smith,1,51,98,0.52,57,107,0.53,1,2,0.5,1,0,86,13,10,35,190.5,104.33,198.12,Orthodox,5.8,5.08,0.44,0.33,0.5,0.67,0.6,0.71,0,54,98,0.55,83,132,0.63,0,0,0,0,0,67,23,8,37,175.26,120.2,190.5,Orthodox,4.41,5.87,0.48,0,0.4,0.33,0,0,1,-3,0,-0.03,-26,-25,-0.1,1,2,0.5,1,0,19,-10,2,-2,15.240000000000007,-15.87,7.620000000000003,1.3899999999999997,-0.79,-0.04,0.33,0.1,0.34,0.6,0.71
UFC Fight Night,jailton almeida,danilo marques,Red,Light Heavyweight,0,Men,KO/TKO,1,3,177,Mike Beltran,0,30,51,0.58,37,60,0.62,2,2,1,0,0,168,20,3,32,190.5,92.99,200.66,Orthodox,2.54,0.74,0.64,0.59,0.4,0.75,2.2,6.88,0,0,0,0,2,2,1,0,0,0,0,0,0,11,4,38,198.12,92.99,195.58,Orthodox,1.44,2.52,0.79,0.28,0.52,0,0.8,3.93,0,30,51,0.58,35,58,-0.38,2,2,1,0,0,168,9,-1,-6,-7.62,0,5.079999999999984,1.1,-1.78,-0.15,0.3099999999999999,-0.12,0.75,1.4,2.95
UFC Fight Night,michael trizano,lucas almeida,Blue,Featherweight,0,Men,KO/TKO,3,3,55,Mark Smith,1,31,62,0.5,42,74,0.57,0,0,0,0,0,103,11,3,32,180.34,65.77,180.34,Orthodox,3.63,4.4,0.53,0.66,0.5,0.72,0.5,0.36,2,75,152,0.49,94,171,0.55,0,0,0,0,0,133,14,3,33,180.34,65.77,180.34,Orthodox,5.05,5.32,0.47,0,0.45,0.4,0,0,-1,-44,-90,0.01,-52,-97,0.02,0,0,0,0,0,-30,-3,0,-1,0,0,0,-1.42,-0.92,0.06,0.66,0.05,0.3199999999999999,0.5,0.36
UFC Fight Night,frank camacho,manuel torres,Blue,Lightweight,0,Men,KO/TKO,1,3,207,Herb Dean,0,16,31,0.51,24,40,0.6,0,5,0,0,0,14,22,10,34,177.8,70.31,185.42,Orthodox,6.56,7.44,0.46,0.31,0.51,0.73,0,1.11,1,34,64,0.53,34,64,0.53,0,1,0,0,0,16,15,2,29,177.8,70.31,185.42,Switch,8.14,3.15,0.58,0.66,0.56,0.88,1.6,3.26,-1,-18,-33,-0.02,-10,-24,0.07,0,4,0,0,0,-2,7,8,5,0,0,0,-1.58,4.290000000000001,-0.12,-0.35,-0.05,-0.15,-1.6,-2.15
UFC 279,khamzat chimaev,kevin holland,Red,Catch Weight,0,Men,Submission,1,5,133,Herb Dean,0,0,1,0,1,2,0.5,2,5,0.4,2,0,116,13,0,29,187.96,83.91,190.5,Orthodox,5.72,3.46,0.58,0.46,0.42,1,2.7,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,31,190.5,77.11,205.74,Orthodox,4.24,3.19,0.49,0.38,0.5,0.54,0.6,0.85,0,0,1,0,1,2,0.5,2,5,0.4,2,0,116,-12,-11,-2,-2.54,6.799999999999997,-15.24,1.4799999999999995,0.27,0.09,0.08,-0.08,0.4599999999999999,2.1,3.14
UFC Fight Night,chase hooper,steve garcia,Blue,Featherweight,0,Men,KO/TKO,1,3,92,Herb Dean,0,10,30,0.33,10,32,0.31,0,1,0,0,0,0,13,3,24,185.42,70.31,187.96,Southpaw,4.86,3.59,0.51,0.22,0.36,0.55,2.2,1.42,3,29,44,0.65,31,46,0.67,0,0,0,0,0,17,15,5,31,182.88,70.31,190.5,Southpaw,4.85,2.4,0.56,0.44,0.46,0.88,0.7,1.31,-3,-19,-14,-0.32,-21,-14,-0.36,0,1,0,0,0,-17,-2,-2,-7,2.539999999999992,0,-2.54,0.01,1.19,-0.05,-0.22,-0.1,-0.33,1.5000000000000002,0.1099999999999998
UFC Fight Night,yazmin jauregui,istela nunes,Red,Women's Strawweight,0,Women,KO/TKO,2,3,246,Keith Peterson,2,67,154,0.43,103,200,0.52,0,3,0,0,0,170,11,1,25,160.02,52.16,162.56,Orthodox,6.26,5.12,0.38,0,0.55,1,0,0,1,36,60,0.6,39,63,0.62,0,0,0,0,0,15,6,5,31,162.56,52.16,167.64,Orthodox,5.02,4.84,0.45,0,0.6,0.5,0,0,1,31,94,-0.17,64,137,-0.1,0,3,0,0,0,155,5,-4,-6,-2.54,0,-5.08,1.2400000000000002,0.2800000000000002,-0.07,0,-0.05,0.5,0,0
UFC 270,michael morales,trevin giles,Red,Welterweight,0,Men,KO/TKO,1,3,246,Mike Beltran,1,26,42,0.61,28,44,0.64,0,1,0,0,1,65,16,0,24,182.88,77.11,200.66,Orthodox,5.28,3.6,0.46,0.41,0.52,0.91,0,1.24,0,8,15,0.53,8,15,0.53,1,4,0.25,1,0,72,16,6,31,182.88,77.11,187.96,Orthodox,3.27,2.22,0.55,0.5,0.58,0.71,0.3,1.19,1,18,27,0.08,20,29,0.1099999999999999,-1,-3,-0.25,-1,1,-7,0,-6,-7,0,0,12.699999999999989,2.01,1.38,-0.09,-0.09,-0.06,0.2,-0.3,0.05
UFC Fight Night,ricky turcios,kevin natividad,Red,Bantamweight,0,Men,Decision - Split,3,3,300,Mark Smith,0,68,115,0.59,170,224,0.76,2,5,0.4,1,3,377,13,3,30,175.26,61.23,180.34,Orthodox,5.08,3.7,0.37,0.25,0.55,0.45,0.2,1,1,41,81,0.5,61,109,0.56,7,13,0.53,0,0,300,9,4,30,167.64,61.23,177.8,Orthodox,2.68,4.29,0.34,0.5,0.47,0.83,0,3.66,-1,27,34,0.09,109,115,0.1999999999999999,-5,-8,-0.13,1,3,77,4,-1,0,7.620000000000003,0,2.539999999999992,2.4,-0.59,0.03,-0.25,0.08,-0.38,0.2,-2.66
UFC 271,bobby green,nasrat haqparast,Red,Lightweight,0,Men,Decision - Unanimous,3,3,300,Mike Beltran,0,188,355,0.52,188,355,0.53,0,1,0,0,0,0,31,15,37,177.8,70.31,180.34,Orthodox,6.14,3.74,0.52,0.37,0.62,0.74,0.3,1.2,0,76,193,0.39,76,193,0.39,0,0,0,0,0,0,16,5,28,177.8,70.31,182.88,Southpaw,5.78,5.25,0.44,0.2,0.64,0.78,0,0.31,0,112,162,0.13,112,162,0.14,0,1,0,0,0,0,15,10,9,0,0,-2.54,0.3599999999999994,-1.51,0.08,0.1699999999999999,-0.02,-0.04,0.3,0.8899999999999999
UFC Fight Night,darren elkins,tristan connelly,Red,Featherweight,0,Men,Decision - Unanimous,3,3,300,Jason Herzog,0,75,151,0.49,165,259,0.64,5,10,0.5,1,0,472,28,11,39,177.8,65.77,180.34,Orthodox,3.44,3.27,0.38,0.35,0.52,0.56,1.1,2.85,0,66,117,0.56,106,158,0.67,0,0,0,0,0,58,14,8,38,177.8,65.77,172.72,Orthodox,3.31,2.96,0.51,0.14,0.5,0.6,0.3,0.33,0,9,34,-0.07,59,101,-0.03,5,10,0.5,1,0,414,14,3,1,0,0,7.620000000000003,0.1299999999999999,0.31,-0.13,0.2099999999999999,0.02,-0.04,0.8,2.52
UFC Fight Night,tim means,kevin holland,Blue,Welterweight,0,Men,Submission,2,3,88,Kerry Hatley,0,21,46,0.45,25,52,0.48,2,5,0.4,0,0,90,33,15,40,187.96,77.11,190.5,Orthodox,5.1,3.65,0.49,0.42,0.6,0.65,0.2,1.16,0,36,90,0.4,53,109,0.49,0,1,0,1,0,9,25,11,31,190.5,77.11,205.74,Orthodox,4.24,3.19,0.49,0.38,0.5,0.54,0.6,0.85,0,-15,-44,0.05,-28,-57,-0.01,2,4,0.4,-1,0,81,8,4,9,-2.54,0,-15.24,0.8599999999999994,0.4599999999999999,0,0.04,0.1,0.1099999999999999,-0.4,0.3099999999999999
UFC 277,drew dober,rafael alves,Red,Lightweight,0,Men,KO/TKO,3,3,90,Mike Beltran,1,62,151,0.41,62,151,0.41,0,0,0,0,0,4,27,13,35,172.72,70.31,177.8,Southpaw,4.34,4.23,0.4,0.18,0.51,0.56,0.1,0.71,0,37,68,0.54,46,80,0.57,1,3,0.33,0,0,141,20,12,33,172.72,70.31,172.72,Orthodox,1.85,3.3,0.48,0.25,0.58,0.44,1.5,0.29,1,25,83,-0.13,16,71,-0.16,-1,-3,-0.33,0,0,-137,7,1,2,0,0,5.0800000000000125,2.49,0.9300000000000006,-0.08,-0.07,-0.07,0.12,-1.4,0.42
UFC 281,carla esparza,zhang weili,Blue,UFC Women's Strawweight Title,1,Women,Submission,2,5,65,Keith Peterson,0,6,32,0.18,19,50,0.38,1,4,0.25,0,1,55,20,7,36,154.94,52.16,160.02,Orthodox,2.16,2.69,0.4,0.35,0.55,0.47,0.3,3.22,0,37,78,0.47,42,90,0.47,0,0,0,1,1,90,24,3,34,162.56,52.16,160.02,Switch,5.94,3.44,0.51,0.42,0.53,0.66,0.4,2.29,0,-31,-46,-0.29,-23,-40,-0.09,1,4,0.25,-1,0,-35,-4,4,2,-7.62,0,0,-3.78,-0.75,-0.11,-0.07,0.02,-0.19,-0.1,0.9300000000000002
UFC Fight Night,vicente luque,geoff neal,Blue,Welterweight,0,Men,KO/TKO,3,3,121,Keith Peterson,0,97,203,0.47,97,203,0.48,0,0,0,0,0,0,22,9,32,180.34,77.11,190.5,Orthodox,5.17,5.15,0.52,0.6,0.52,0.62,0.7,1.04,2,121,211,0.57,125,215,0.58,1,3,0.33,0,0,47,15,6,33,180.34,77.11,190.5,Southpaw,4.97,5.47,0.5,0.44,0.57,0.87,0.1,0.46,-2,-24,-8,-0.1,-28,-12,-0.1,-1,-3,-0.33,0,0,-47,7,3,-1,0,0,0,0.2000000000000001,-0.32,0.02,0.1599999999999999,-0.05,-0.25,0.6,0.5800000000000001
UFC Fight Night,thiago santos,jamahal hill,Blue,Light Heavyweight,0,Men,KO/TKO,4,5,151,Herb Dean,0,53,94,0.56,56,98,0.57,6,20,0.3,0,0,354,22,11,40,187.96,92.99,193.04,Orthodox,3.72,2.57,0.48,0.33,0.53,0.65,0.1,0.88,0,89,152,0.58,130,194,0.67,0,0,0,0,0,86,12,1,32,193.04,92.99,200.66,Southpaw,7.31,3.35,0.54,0,0.47,0.73,0,0,0,-36,-58,-0.02,-74,-96,-0.1,6,20,0.3,0,0,268,10,10,8,-5.08,0,-7.62,-3.59,-0.78,-0.06,0.33,0.06,-0.08,0.1,0.88
UFC Fight Night,jim miller,nikolas motta,Red,Lightweight,0,Men,KO/TKO,2,3,118,Keith Peterson,1,48,92,0.52,49,93,0.53,0,0,0,0,0,34,37,17,40,172.72,70.31,180.34,Southpaw,2.96,3.18,0.42,0.44,0.58,0.48,1.7,1.58,0,21,57,0.36,21,57,0.37,0,0,0,0,0,0,14,5,31,175.26,70.31,177.8,Orthodox,3.08,4.78,0.33,0,0.51,0.82,0,0,1,27,35,0.16,28,36,0.16,0,0,0,0,0,34,23,12,9,-2.54,0,2.539999999999992,-0.12,-1.6,0.09,0.44,0.07,-0.34,1.7,1.58
UFC Fight Night,adrian yanez,tony kelley,Red,Bantamweight,0,Men,KO/TKO,1,3,229,Kerry Hatley,1,35,67,0.52,36,68,0.53,0,0,0,0,0,4,16,5,30,170.18,61.23,177.8,Orthodox,6.15,5.73,0.39,0,0.57,1,0,0,0,20,49,0.4,21,50,0.42,0,0,0,0,0,2,8,3,37,175.26,61.23,177.8,Switch,5.55,4.85,0.47,0,0.45,0.52,1.4,0,1,15,18,0.12,15,18,0.11,0,0,0,0,0,2,8,2,-7,-5.08,0,0,0.6000000000000005,0.8800000000000008,-0.08,0,0.1199999999999999,0.48,-1.4,0
UFC Fight Night,dwight grant,sergey khandozhko,Blue,Welterweight,0,Men,KO/TKO,2,3,255,Chris Tognoni,1,42,110,0.38,47,115,0.41,1,1,1,0,0,20,11,6,39,185.42,83.91,193.04,Switch,3.29,2.66,0.36,1,0.6,0.66,0,0.61,2,49,125,0.39,49,125,0.39,1,1,1,0,0,48,28,6,31,185.42,77.11,187.96,Orthodox,3.41,2.37,0.41,0.28,0.6,0.61,0,0.76,-1,-7,-15,-0.01,-2,-10,0.02,0,0,0,0,0,-28,-17,0,8,0,6.799999999999997,5.079999999999984,-0.12,0.29,-0.05,0.72,0,0.05,0,-0.15
UFC Fight Night,court mcgee,ramiz brahimaj,Red,Welterweight,0,Men,Decision - Unanimous,3,3,300,Chris Tognoni,1,54,91,0.59,76,113,0.67,5,11,0.45,1,0,657,22,12,39,180.34,77.11,190.5,Orthodox,4.63,3.68,0.37,0.25,0.6,0.69,0.4,1.89,0,32,62,0.51,35,65,0.54,1,3,0.33,1,0,30,10,4,31,177.8,77.11,182.88,Orthodox,2.47,4.08,0.41,0.66,0.5,0.58,2.4,1.9,1,22,29,0.08,41,48,0.13,4,8,0.12,0,0,627,12,8,8,2.539999999999992,0,7.620000000000003,2.16,-0.4,-0.04,-0.41,0.1,0.1099999999999999,-2,-0.01
UFC Fight Night,jake collier,chase sherman,Red,Heavyweight,0,Men,Submission,1,3,146,Herb Dean,0,20,49,0.4,20,50,0.4,1,1,1,1,0,67,13,10,35,190.5,104.33,198.12,Orthodox,5.8,5.08,0.44,0.33,0.5,0.67,0.6,0.71,0,10,17,0.58,10,17,0.59,0,0,0,0,0,0,16,12,34,193.04,113.4,198.12,Orthodox,6.04,6.65,0.45,0.5,0.52,0.74,0,0.09,0,10,32,-0.18,10,33,-0.19,1,1,1,1,0,67,-3,-2,1,-2.54,-9.07,0,-0.24,-1.57,-0.01,-0.17,-0.02,-0.07,0.6,0.62
UFC Fight Night,khalil rountree jr.,karl roberson,Red,Light Heavyweight,0,Men,KO/TKO,2,3,25,Herb Dean,2,26,69,0.37,26,69,0.38,0,1,0,0,0,15,14,5,34,185.42,92.99,193.04,Southpaw,3.84,4.18,0.39,0,0.5,0.58,0.1,0,0,17,28,0.6,17,28,0.61,0,0,0,0,0,0,9,6,33,185.42,92.99,187.96,Southpaw,2.57,2.42,0.51,0.4,0.57,0.42,0.5,0.72,2,9,41,-0.23,9,41,-0.23,0,1,0,0,0,15,5,-1,1,0,0,5.079999999999984,1.27,1.7599999999999998,-0.12,-0.4,-0.07,0.1599999999999999,-0.4,-0.72
UFC 282,bryce mitchell,ilia topuria,Blue,Featherweight,0,Men,Submission,2,3,190,Marc Goddard,0,36,82,0.43,46,94,0.49,1,9,0.11,0,0,89,16,3,29,177.8,65.77,177.8,Southpaw,2.3,1.63,0.58,0.41,0.58,0.33,1.6,3.45,1,40,77,0.51,53,93,0.57,0,0,0,1,0,78,15,0,27,170.18,65.77,175.26,Orthodox,4.4,3.35,0.46,0.56,0.65,0.92,1.3,1.92,-1,-4,5,-0.08,-7,1,-0.08,1,9,0.11,-1,0,11,1,3,2,7.620000000000003,0,2.5400000000000205,-2.1,-1.72,0.1199999999999999,-0.15,-0.07,-0.59,0.3,1.5300000000000002
UFC Fight Night,niko price,phil rowe,Blue,Welterweight,0,Men,KO/TKO,3,3,206,Marc Goddard,0,110,247,0.44,150,293,0.51,0,2,0,0,0,89,15,7,34,182.88,77.11,193.04,Orthodox,5.46,5.6,0.42,0.2,0.48,0.64,0.7,0.7,0,63,139,0.45,64,140,0.46,1,2,0.5,2,0,89,10,4,33,190.5,77.11,203.2,Orthodox,3.94,4.32,0.52,0.4,0.54,0.59,0.4,0.85,0,47,108,-0.01,86,153,0.05,-1,0,-0.5,-2,0,0,5,3,1,-7.62,0,-10.16,1.52,1.2799999999999994,-0.1,-0.2,-0.06,0.05,0.2999999999999999,-0.15
UFC Fight Night,chris gutierrez,batgerel danaa,Red,Bantamweight,0,Men,KO/TKO,2,3,154,Herb Dean,1,41,79,0.51,42,81,0.52,0,0,0,0,0,13,20,6,32,175.26,61.23,170.18,Orthodox,4.8,2.79,0.58,0.3,0.63,0.69,0.1,0.28,0,30,104,0.28,43,119,0.36,1,1,1,0,0,24,12,5,34,170.18,61.23,177.8,Orthodox,5.38,4.21,0.36,0.5,0.47,0.62,0,0.52,1,11,-25,0.2299999999999999,-1,-38,0.16,-1,-1,-1,0,0,-11,8,1,-2,5.079999999999984,0,-7.62,-0.58,-1.42,0.2199999999999999,-0.2,0.16,0.07,0.1,-0.24
UFC Fight Night,neil magny,max griffin,Red,Welterweight,0,Men,Decision - Split,3,3,300,Keith Peterson,0,54,144,0.37,104,204,0.51,1,9,0.11,0,0,273,29,12,36,190.5,77.11,203.2,Orthodox,3.47,2.42,0.46,0.4,0.52,0.54,0.3,2.17,1,67,123,0.54,75,132,0.57,0,2,0,0,0,39,20,10,38,180.34,77.11,193.04,Orthodox,3.92,3.81,0.49,0.41,0.57,0.68,0.3,1.45,-1,-13,21,-0.17,29,72,-0.06,1,7,0.11,0,0,234,9,2,-2,10.159999999999997,0,10.159999999999997,-0.45,-1.39,-0.03,-0.01,-0.05,-0.14,0,0.72
UFC 274,kleydson rodrigues,cj vergara,Blue,Flyweight,0,Men,Decision - Split,3,3,300,Keith Peterson,0,81,143,0.56,93,156,0.6,2,7,0.28,1,2,194,8,3,28,165.1,61.23,170.18,Orthodox,5.48,2.75,0.62,0.25,0.48,0.63,0.8,0.85,0,71,127,0.55,155,221,0.7,0,0,0,0,0,260,12,5,32,167.64,56.7,172.72,Orthodox,5.24,4.62,0.57,0,0.52,0.6,0.2,0,0,10,16,0.01,-62,-65,-0.1,2,7,0.28,1,2,-66,-4,-2,-4,-2.54,4.529999999999994,-2.54,0.2400000000000002,-1.87,0.05,0.25,-0.04,0.03,0.6000000000000001,0.85
UFC Fight Night,paddy pimblett,kazula vargas,Red,Lightweight,0,Men,Submission,1,3,229,Lukasz Bosacki,0,3,6,0.5,5,8,0.62,1,2,0.5,1,0,53,21,3,29,177.8,70.31,185.42,Orthodox,5.13,3.7,0.52,0.25,0.41,0.56,1.6,0.98,0,7,9,0.77,16,21,0.76,0,0,0,0,0,163,12,5,38,172.72,70.31,180.34,Southpaw,3.65,1.77,0.53,0.25,0.57,0.3,0.4,0.4,0,-4,-3,-0.27,-11,-13,-0.14,1,2,0.5,1,0,-110,9,-2,-9,5.0800000000000125,0,5.079999999999984,1.48,1.93,-0.01,0,-0.16,0.26,1.2000000000000002,0.58
UFC Fight Night,cory mckenna,elise reed,Blue,Women's Strawweight,0,Women,Decision - Split,3,3,300,Rich Mitchell,0,60,160,0.37,99,216,0.46,3,7,0.42,0,0,226,8,3,24,160.02,52.16,147.32,Orthodox,3,3.19,0.4,0.58,0.48,0.71,0.4,2.22,0,76,140,0.54,121,193,0.63,0,0,0,0,0,22,7,4,31,160.02,52.16,160.02,Orthodox,2.66,3.06,0.49,0.6,0.52,0.42,0,0.58,0,-16,20,-0.17,-22,23,-0.17,3,7,0.42,0,0,204,1,-1,-7,0,0,-12.7,0.3399999999999998,0.1299999999999999,-0.09,-0.02,-0.04,0.29,0.4,1.64
UFC 275,seungwoo choi,josh culibao,Blue,Featherweight,0,Men,Decision - Split,3,3,300,Steve Perceval,0,46,163,0.28,64,184,0.35,1,2,0.5,0,0,150,11,6,31,182.88,65.77,187.96,Orthodox,3.48,3.02,0.38,0.54,0.47,0.69,0,0.87,2,51,111,0.45,69,132,0.52,0,0,0,0,0,58,11,3,29,177.8,65.77,185.42,Orthodox,3.2,3.24,0.42,0,0.56,0.67,0.3,0,-2,-5,52,-0.17,-5,52,-0.17,1,2,0.5,0,0,92,0,3,2,5.079999999999984,0,2.5400000000000205,0.2799999999999998,-0.22,-0.04,0.54,-0.09,0.02,-0.3,0.87
UFC 274,brandon royval,matt schnell,Red,Flyweight,0,Men,Submission,1,3,134,Ryan Brueggeman,0,14,39,0.35,14,39,0.36,0,0,0,1,0,13,16,7,31,175.26,56.7,172.72,Southpaw,4.33,3.42,0.36,0.6,0.46,0.4,1.1,0.47,1,12,33,0.36,15,36,0.42,0,0,0,0,0,54,16,8,34,172.72,56.7,177.8,Orthodox,4.23,4.56,0.38,0.44,0.55,0.5,1,0.59,-1,2,6,-0.01,-1,3,-0.06,0,0,0,1,0,-41,0,-1,-3,2.539999999999992,0,-5.08,0.1,-1.14,-0.02,0.1599999999999999,-0.09,-0.1,0.1,-0.12
UFC Fight Night,jared vanderaa,chase sherman,Blue,Heavyweight,0,Men,KO/TKO,3,3,190,Mark Smith,0,109,266,0.4,109,267,0.41,0,0,0,0,0,0,12,10,31,193.04,120.2,203.2,Orthodox,4.96,5.67,0.44,0.5,0.45,0.2,0,0.18,1,137,235,0.58,137,235,0.58,0,0,0,0,0,0,16,12,34,193.04,113.4,198.12,Orthodox,6.04,6.65,0.45,0.5,0.52,0.74,0,0.09,-1,-28,31,-0.18,-28,32,-0.17,0,0,0,0,0,0,-4,-2,-3,0,6.799999999999997,5.079999999999984,-1.08,-0.98,-0.01,0,-0.07,-0.54,0,0.09
UFC Fight Night,jack shore,timur valiev,Red,Bantamweight,0,Men,Decision - Unanimous,3,3,300,Marc Goddard,2,70,107,0.65,87,128,0.68,3,7,0.42,0,0,282,17,1,29,172.72,65.77,180.34,Orthodox,3.84,2.2,0.58,0.4,0.57,0.79,0.7,3.42,0,72,150,0.48,75,155,0.48,2,3,0.66,1,0,123,18,3,34,167.64,61.23,170.18,Orthodox,5.19,3.33,0.53,0.4,0.45,0.55,0.3,1.73,2,-2,-43,0.17,12,-27,0.2,1,4,-0.24,-1,0,159,-1,-2,-5,5.0800000000000125,4.539999999999999,10.159999999999997,-1.35,-1.13,0.05,0,0.1199999999999999,0.24,0.3999999999999999,1.69
UFC Fight Night,askar askarov,kai kara-france,Blue,Flyweight,0,Men,Decision - Unanimous,3,3,300,Chad Trukovich,0,27,60,0.45,37,76,0.49,2,14,0.14,2,0,314,14,1,31,167.64,56.7,170.18,Orthodox,3.05,2.8,0.54,0.24,0.57,0.66,0.4,2.6,0,51,130,0.39,64,145,0.44,0,1,0,0,0,0,24,11,31,162.56,56.7,175.26,Orthodox,4.57,3.24,0.39,0.33,0.65,0.88,0,0.63,0,-24,-70,0.06,-27,-69,0.05,2,13,0.14,2,0,314,-10,-10,0,5.079999999999984,0,-5.08,-1.52,-0.44,0.15,-0.09,-0.08,-0.22,0.4,1.97
UFC 282,darren till,dricus du plessis,Blue,Middleweight,0,Men,Submission,3,3,163,Mark Smith,0,35,70,0.5,58,94,0.62,1,1,1,0,1,23,18,5,31,182.88,83.91,187.96,Southpaw,2.3,3.31,0.46,0.46,0.56,0.69,0,0.55,0,86,147,0.58,117,197,0.59,6,6,1,3,0,333,21,2,30,185.42,83.91,193.04,Switch,6.49,4.77,0.5,0.51,0.55,0.4,0.8,3,0,-51,-77,-0.08,-59,-103,0.03,-5,-5,0,-3,1,-310,-3,3,1,-2.54,0,-5.08,-4.19,-1.46,-0.04,-0.05,0.01,0.2899999999999999,-0.8,-2.45
